TRN_STATUS,AMOUNT,RESPONSE_CODE,BENEFICIARY_CODE,INITIATION_MODE,day,hour,minute,weekday,TRANSACTION_TYPE_ENC,PAYER_VPA_ENC,PAYER_IFSC_ENC,PAYER_ACCOUNT_ENC,BENEFICIARY_VPA_ENC,BENEFICIARY_IFSC_ENC,BENEFICIARY_ACCOUNT_ENC,DEVICE_ID_ENC,IP_ADDRESS_ENC,LATITUDE_ENC,LONGITUDE_ENC,IS_FRAUD
1,1000.0,3,0,0,8,9,17,5,0,92,58,59,119,93,98,76,115,89,89,0
1,4.0,3,0,0,9,18,13,6,0,140,11,11,193,24,157,111,183,15,15,0
1,6000.0,3,0,0,9,11,9,6,0,141,82,86,194,35,158,112,184,15,15,0
1,3000.0,1,0,0,9,13,48,6,0,55,29,29,172,126,139,35,168,127,129,0
1,10000.0,3,0,0,9,21,41,6,0,142,83,87,195,81,159,113,185,137,139,0
1,200.0,1,0,0,9,18,5,6,0,55,29,29,196,144,160,35,170,129,131,0
1,5000.0,1,0,0,9,19,29,6,0,129,77,80,177,131,144,104,173,131,133,0
1,4500.0,1,5300,0,9,8,8,6,1,5,3,3,197,32,33,5,186,138,140,0
0,39.0,0,0,0,1,10,29,5,0,26,20,20,51,46,47,26,187,139,141,0
0,1.0,0,0,0,1,10,28,5,0,26,20,20,51,46,47,26,187,139,141,0
0,500.0,0,4784,0,1,10,6,5,1,143,84,88,198,11,36,114,188,140,142,0
0,600.0,0,0,0,1,9,55,5,0,99,63,64,199,145,161,81,189,141,100,0
0,2350.0,0,0,0,1,11,35,5,0,65,7,7,200,146,162,53,84,23,24,0
0,1000.0,0,0,0,1,11,26,5,0,107,66,67,201,147,163,88,190,142,143,0
0,100.0,0,5411,0,1,7,41,5,1,144,29,29,202,11,11,115,191,15,15,0
0,1685.0,0,0,0,1,10,58,5,0,24,18,18,203,35,164,24,192,143,144,0
0,2000.0,0,0,0,1,11,0,5,0,64,45,45,204,148,165,52,193,144,145,0
0,1400.0,0,0,0,1,19,54,5,0,40,33,33,205,149,166,39,52,23,24,0
0,320.0,0,5813,0,1,19,20,5,1,144,29,29,206,11,11,115,191,15,15,0
0,50.0,0,0,0,1,16,34,5,0,145,47,47,207,150,167,55,194,145,146,0
0,300.0,0,5969,0,1,13,58,5,1,11,9,9,208,151,168,11,195,146,147,1
0,200.0,0,0,0,1,17,44,5,0,146,43,43,209,13,169,116,196,147,148,0
0,35.0,0,5411,0,1,19,12,5,1,143,84,88,210,11,11,114,197,148,149,0
0,1.0,0,0,0,1,10,40,5,0,147,7,7,211,152,170,53,84,23,24,0
0,349.0,0,4814,0,1,0,10,5,1,148,85,89,36,11,36,117,198,20,21,0
0,300.0,0,4789,0,1,12,16,5,1,149,43,43,212,153,171,118,199,15,15,0
0,203.0,0,4899,0,1,12,11,5,1,64,45,45,113,32,33,52,82,66,66,0
0,3800.0,0,0,0,1,13,5,5,0,150,62,63,213,13,172,119,200,149,150,0
0,100.0,0,0,0,1,13,37,5,0,151,86,90,214,154,173,120,201,150,151,0
0,500.0,0,0,0,1,16,55,5,0,152,87,91,215,155,174,121,202,151,152,0
0,7500.0,0,0,0,1,18,20,5,0,153,69,70,216,156,175,122,203,152,153,0
0,25.0,0,5947,0,1,21,43,5,1,154,88,92,217,132,145,123,204,153,154,0
0,2000.0,0,0,0,1,15,48,5,0,58,42,42,218,157,176,49,73,35,36,0
0,5700.0,0,0,0,1,13,16,5,0,58,42,42,219,158,177,49,73,35,36,0
0,500.0,0,0,0,1,13,18,5,0,58,42,42,68,61,62,49,73,35,36,0
0,200.0,0,0,0,1,12,28,5,0,153,69,70,220,159,178,122,203,152,153,0
0,1900.0,0,0,0,1,10,24,5,0,150,62,63,221,160,179,119,205,154,107,0
0,1000.0,0,0,0,1,9,58,5,0,155,45,45,222,161,180,124,206,15,15,0
0,800.0,0,0,0,1,11,53,5,0,156,89,93,223,13,181,125,207,15,15,0
0,14840.0,0,0,0,1,11,48,5,0,82,53,54,224,162,182,66,104,15,15,1
0,1685.0,0,0,0,1,11,39,5,0,24,18,18,225,24,183,24,174,35,36,0
0,200.0,0,0,0,1,9,29,5,0,157,90,94,226,163,184,126,208,155,155,0
0,19.0,0,4814,0,1,7,22,5,1,137,74,77,189,43,33,101,165,23,24,0
0,6000.0,0,0,0,1,9,15,5,0,158,27,95,227,164,185,127,209,156,156,0
0,1685.0,0,0,0,1,10,57,5,0,24,18,18,203,35,164,24,192,143,144,0
0,13400.0,0,0,0,1,4,56,5,0,159,91,96,228,165,186,128,210,157,157,0
0,150.0,0,5999,0,1,19,9,5,1,160,92,97,229,12,187,129,211,158,158,0
0,55000.0,0,0,0,1,19,8,5,0,161,93,98,230,166,188,130,212,159,159,0
0,800.0,0,0,0,1,19,7,5,0,13,10,10,16,16,16,13,213,160,19,0
0,350.9,0,4814,0,1,18,53,5,1,162,94,99,231,14,14,131,214,15,15,0
0,690.0,0,0,0,1,22,6,5,0,163,95,100,232,167,189,132,215,161,160,0
0,70.0,0,4814,0,1,18,22,5,1,164,96,101,233,32,33,133,216,162,161,0
0,2200.0,0,0,0,1,21,6,5,0,77,29,52,234,168,190,63,217,163,162,0
0,30.0,0,0,0,1,16,27,5,0,165,72,73,235,53,191,134,218,164,163,0
0,24000.0,0,0,0,1,13,43,5,0,29,23,23,236,169,192,29,219,165,164,0
0,10000.0,0,0,0,1,13,43,5,0,10,8,8,237,170,193,10,220,166,165,0
0,300.0,0,0,0,1,20,57,5,0,166,31,31,238,171,194,135,221,167,166,0
0,1918.0,0,4900,0,1,0,20,5,1,167,97,102,239,172,195,136,222,168,167,0
0,1.0,0,0,0,1,12,35,5,0,65,7,7,240,152,170,53,84,23,24,0
0,1.0,0,0,0,1,12,37,5,0,65,7,7,240,152,170,53,84,23,24,0
0,30.0,0,0,0,1,8,35,5,0,5,3,3,241,173,196,5,223,169,168,0
0,1000.0,0,0,0,1,13,9,5,0,153,69,70,242,174,197,122,203,152,153,0
0,500.0,0,0,0,1,13,6,5,0,141,82,86,243,175,198,112,184,15,15,0
0,6000.0,0,0,0,1,14,24,5,0,53,40,40,64,57,58,47,224,170,169,0
0,300.0,0,0,0,1,14,23,5,0,6,4,4,244,176,199,6,225,171,170,0
0,7000.0,0,0,0,1,19,48,5,0,168,41,41,245,177,200,48,226,172,171,0
0,50.0,0,0,0,1,22,20,5,0,169,51,51,246,13,201,62,227,173,172,0
0,3000.0,0,0,0,1,22,12,5,0,170,36,36,247,178,202,42,228,15,15,0
0,1000.0,0,0,0,1,18,3,5,0,94,60,61,248,179,203,78,229,174,173,0
0,22.0,0,4814,0,1,17,32,5,1,171,3,103,249,180,204,137,230,15,15,0
0,2.0,0,0,0,1,17,29,5,0,157,90,94,226,163,184,126,231,175,174,0
0,500.0,0,0,0,1,8,50,5,0,13,10,10,16,16,16,13,19,18,18,0
0,1860.0,0,0,0,1,12,2,5,0,172,98,104,250,181,205,138,232,176,175,0
0,100.0,0,5399,0,1,11,58,5,1,149,43,43,251,182,206,118,199,15,15,0
0,300.9,0,4814,0,1,8,9,5,1,165,72,73,178,132,145,134,233,119,176,0
0,2000.0,0,0,0,1,11,0,5,0,64,45,45,204,148,165,52,193,144,145,0
0,2000.0,0,0,0,1,11,1,5,0,64,45,45,204,148,165,52,193,144,145,0
0,4000.0,0,0,0,1,20,47,5,0,76,51,51,95,75,78,62,227,173,172,0
0,1500.0,0,0,0,1,19,1,5,0,22,17,17,252,183,207,22,30,23,24,0
0,770.0,0,5813,0,1,18,53,5,1,144,29,29,253,11,11,115,191,15,15,0
0,900.0,0,0,0,1,23,11,5,0,20,16,16,254,184,208,20,234,177,177,0
0,7000.0,0,0,0,1,19,56,5,0,35,23,23,255,34,35,29,235,178,34,0
0,60.0,0,0,0,1,19,55,5,0,43,17,17,256,185,209,22,30,23,24,0
0,200.0,0,0,0,1,21,16,5,0,173,99,105,257,186,210,139,236,179,178,0
0,9000.0,0,0,0,1,19,29,5,0,15,12,12,258,187,211,15,22,15,15,0
0,22.0,0,4814,0,1,13,46,5,1,26,20,20,259,32,33,26,237,30,179,0
0,100.0,0,5085,0,1,12,59,5,1,11,9,9,260,188,212,11,238,180,180,0
0,302.0,0,4814,0,1,22,38,5,1,174,100,106,233,32,33,140,239,23,24,0
0,19.0,0,4814,0,1,22,36,5,1,175,101,107,233,32,33,141,240,181,181,0
0,99.0,0,0,0,1,10,41,5,0,26,20,20,51,46,47,26,241,182,31,0
0,1000.0,0,0,0,1,12,37,5,0,27,21,21,77,64,65,27,57,48,49,0
0,450.0,0,0,0,1,15,32,5,0,43,17,17,261,189,213,22,30,23,24,0
0,150.0,0,0,0,1,17,50,5,0,176,102,108,262,190,214,142,242,35,36,0
0,160.0,0,0,0,1,15,31,5,0,177,103,109,263,191,215,143,243,183,182,0
0,352.0,0,4814,0,1,15,53,5,1,75,49,49,189,43,33,61,97,23,24,0
0,1500.0,0,7322,0,1,17,9,5,1,178,24,24,264,11,36,30,244,184,183,0
0,7000.0,0,0,0,1,18,1,5,0,94,60,61,248,179,203,78,229,174,173,0
0,10.0,0,4814,0,1,12,43,5,1,179,104,110,265,11,36,144,245,185,184,0
0,1000.0,0,4784,0,1,14,54,5,1,12,1,1,14,14,14,12,246,186,185,0
0,20.0,0,4814,0,1,12,52,5,1,180,104,110,266,192,216,145,247,15,15,0
0,2600.0,0,0,0,1,14,7,5,0,105,62,63,267,193,217,146,248,15,15,0
0,500.0,0,0,0,2,18,39,6,0,91,32,32,268,194,218,75,114,15,15,0
0,5000.0,0,0,0,2,22,39,6,0,152,87,91,269,195,219,121,249,187,186,0
0,2000.0,0,0,0,2,19,51,6,0,181,6,6,10,10,10,8,14,14,14,0
0,4998.0,0,0,0,1,17,11,5,0,182,105,111,270,196,220,147,250,15,15,1
0,5000.0,0,0,0,1,14,18,5,0,163,95,100,271,197,221,132,251,188,187,0
0,1685.0,0,0,0,1,14,14,5,0,24,18,18,272,198,222,24,252,189,188,0
0,10000.0,0,0,0,2,19,11,6,0,82,53,54,273,199,223,66,104,15,15,1
0,30.0,0,0,0,2,12,52,6,0,183,106,112,274,200,224,148,253,23,24,0
0,1000.0,0,0,0,2,12,43,6,0,65,7,7,275,24,225,53,84,23,24,0
0,400.0,0,0,0,2,17,1,6,0,40,33,33,276,201,226,39,52,23,24,0
0,352.0,0,4814,0,2,13,46,6,1,183,106,112,189,43,33,148,253,23,24,0
0,10000.0,0,0,0,2,8,47,6,0,184,107,113,277,202,227,149,254,23,24,0
0,5000.0,0,0,0,2,8,40,6,0,75,49,49,278,203,228,61,97,23,24,0
0,2193.0,0,0,0,2,10,54,6,0,25,19,19,279,204,229,25,255,190,189,0
0,20000.0,0,0,0,2,10,53,6,0,25,19,19,280,205,230,25,255,190,189,0
0,300.0,0,0,0,2,17,19,6,0,151,86,90,281,206,231,120,256,191,190,0
0,500.0,0,0,0,2,16,48,6,0,58,42,42,68,61,62,49,73,35,36,0
0,20000.0,0,0,0,2,12,15,6,0,10,8,8,237,170,193,10,257,192,191,0
0,4000.0,0,0,0,2,19,31,6,0,164,96,101,282,207,232,133,258,193,192,0
0,250.9,0,4814,0,2,9,19,6,1,185,35,35,178,132,145,150,259,15,15,0
0,200.0,0,0,0,2,11,13,6,0,186,108,114,283,208,233,151,260,23,24,0
0,1500.0,0,0,0,2,11,3,6,0,87,44,44,123,97,102,71,261,86,193,0
0,1000.0,0,0,0,2,11,1,6,0,49,25,25,284,209,234,31,40,23,24,0
0,19.0,0,4814,0,2,20,42,6,1,40,33,33,48,43,33,39,52,23,24,0
0,50.0,0,0,0,2,4,41,6,0,187,31,31,285,24,235,135,221,167,166,0
0,10000.0,0,0,0,2,9,41,6,0,188,109,115,286,210,236,152,262,23,24,0
0,6000.0,0,0,0,2,4,28,6,0,15,12,12,287,211,237,15,22,15,15,0
0,15.0,0,5411,0,2,11,41,6,1,144,29,29,288,11,11,115,191,15,15,0
0,6000.0,0,5814,0,2,11,38,6,1,189,31,31,289,32,33,135,263,43,44,1
0,200.0,0,0,0,2,9,28,6,0,74,50,50,290,24,238,60,95,15,15,0
0,40000.0,0,0,0,2,7,4,6,0,87,44,44,291,212,239,153,264,194,86,0
0,500.0,0,0,0,2,10,0,6,0,190,110,116,292,213,240,154,265,23,24,0
0,20000.0,0,0,0,2,9,55,6,0,116,71,72,293,214,241,94,266,195,194,0
0,802.0,0,4814,0,2,8,11,6,1,137,74,77,48,43,33,101,165,23,24,0
0,3000.0,0,0,0,2,7,53,6,0,156,89,93,294,215,242,125,207,15,15,0
0,1400.0,0,0,0,2,10,24,6,0,39,32,32,295,216,243,38,51,15,15,0
0,4000.0,0,0,0,2,13,14,6,0,24,18,18,296,217,244,24,267,196,195,0
0,3000.0,0,0,0,2,13,13,6,0,13,10,10,297,218,245,13,268,18,196,0
0,300.0,0,0,0,2,15,28,6,0,65,7,7,298,219,246,53,84,23,24,0
0,11600.0,0,0,0,2,17,44,6,0,191,111,117,299,220,247,155,269,197,197,0
0,250.0,0,5651,0,2,15,17,6,1,9,7,7,300,94,99,9,15,15,15,0
0,19.0,0,4814,0,2,17,34,6,1,192,29,48,189,43,33,156,270,198,198,0
0,5000.0,0,5814,0,2,12,41,6,1,189,31,31,289,32,33,135,263,43,44,1
0,21293.0,0,0,0,2,16,53,6,0,193,8,8,301,221,248,10,271,199,199,1
0,1000.0,0,0,0,2,16,24,6,0,22,17,17,302,222,249,22,30,23,24,0
0,10000.0,0,0,0,2,16,15,6,0,10,8,8,303,47,250,10,272,200,200,0
0,170.0,0,7230,0,2,13,43,6,1,144,29,29,304,11,11,115,191,15,15,0
0,400.0,0,0,0,2,15,53,6,0,83,52,53,305,223,251,67,273,201,201,0
0,25000.0,0,0,0,2,8,35,6,0,33,27,27,306,37,252,33,42,35,36,0
0,23.0,0,4121,0,2,8,27,6,1,194,57,58,307,11,36,157,274,20,21,0
0,23.0,0,4121,0,2,8,25,6,1,194,57,58,307,11,36,157,274,20,21,0
0,450.0,0,0,0,2,17,21,6,0,195,5,5,308,9,9,7,275,202,202,0
0,20000.0,0,0,0,2,10,13,6,0,82,53,54,309,224,253,66,104,15,15,1
0,500.0,0,0,0,2,7,29,6,0,196,43,43,310,62,63,50,276,203,203,0
0,10000.0,0,0,0,2,19,36,6,0,197,112,118,311,225,254,158,277,204,204,0
0,120.0,0,5411,0,2,19,33,6,1,39,32,32,312,14,32,38,51,15,15,0
0,400.0,0,0,0,2,9,19,6,0,74,50,50,313,226,255,60,95,15,15,0
0,49863.0,0,0,0,2,11,24,6,0,82,53,54,309,224,253,66,104,15,15,1
0,150.0,0,0,0,2,11,22,6,0,156,89,93,314,227,256,125,207,15,15,0
0,500.0,0,0,0,2,0,25,6,0,13,10,10,16,16,16,13,19,18,18,0
0,2350.0,0,0,0,2,9,13,6,0,198,12,84,315,228,257,108,180,23,24,0
0,10000.0,0,0,0,2,9,5,6,0,15,12,12,316,229,258,15,22,15,15,0
0,4620.0,0,0,0,2,18,52,6,0,192,29,48,317,230,259,156,278,205,205,0
0,100.0,0,0,0,2,9,35,6,0,74,50,50,318,24,260,60,95,15,15,0
0,200.0,0,4784,0,2,2,22,6,1,12,1,1,14,14,14,12,279,206,206,0
0,25000.0,0,0,0,2,20,7,6,0,199,113,119,319,231,261,159,280,207,207,0
0,40.0,0,0,0,2,9,44,6,0,58,42,42,320,232,262,49,73,35,36,0
0,200.0,0,4784,0,2,5,2,6,1,12,1,1,14,14,14,12,281,208,208,0
0,60.0,0,0,0,2,9,43,6,0,58,42,42,320,232,262,49,73,35,36,0
0,30.0,0,0,0,2,8,20,6,0,178,24,24,41,39,41,30,282,209,183,0
0,1800.0,0,0,0,2,8,3,6,0,200,114,120,321,47,263,160,283,23,24,0
0,3600.0,0,5814,0,2,10,25,6,1,189,31,31,289,32,33,135,263,43,44,1
0,200.0,0,0,0,3,15,6,0,0,201,115,121,322,233,264,161,284,210,209,0
0,302.0,0,4814,0,3,12,37,0,1,40,33,33,323,43,33,39,52,23,24,0
0,500.0,0,0,0,3,16,58,0,0,187,31,31,324,24,265,135,285,211,166,0
0,20000.0,0,0,0,1,16,45,5,0,165,72,73,325,234,266,134,233,119,176,0
0,15.0,0,5411,0,2,19,22,6,1,202,116,122,326,32,33,162,286,212,210,0
0,30.0,0,5947,0,2,21,24,6,1,105,62,63,217,132,145,146,248,15,15,0
0,19.0,0,4814,0,2,20,28,6,1,122,73,75,189,43,33,98,287,213,211,0
0,3500.0,0,0,0,2,20,17,6,0,87,44,44,123,97,102,71,288,214,212,0
0,350.0,0,0,0,2,18,15,6,0,203,117,123,327,235,267,163,289,215,213,0
0,2000.0,0,0,0,2,19,51,6,0,181,6,6,10,10,10,8,14,14,14,0
0,500.0,0,0,0,2,19,49,6,0,204,66,67,328,236,268,164,290,23,24,0
0,200.0,0,0,0,2,19,49,6,0,119,60,61,329,138,151,78,291,216,214,0
0,200.0,0,0,0,2,13,16,6,0,193,8,8,237,170,193,10,292,217,199,0
0,1000.0,0,0,0,2,17,29,6,0,184,107,113,330,202,269,149,254,23,24,0
0,40.0,0,5411,0,2,12,42,6,1,144,29,29,331,11,11,115,191,15,15,0
0,50.0,0,0,0,2,13,28,6,0,177,103,109,332,24,270,143,293,218,215,0
0,199.0,0,0,0,2,8,41,6,0,6,4,4,333,237,271,6,294,219,216,0
0,30.0,0,0,0,2,12,40,6,0,183,106,112,334,238,272,148,253,23,24,0
0,1.0,0,0,0,2,17,14,6,0,153,69,70,216,156,175,122,203,152,153,0
0,19.0,0,4814,0,2,17,11,6,1,125,74,77,335,32,33,101,165,23,24,0
0,270.0,0,5422,0,2,12,30,6,1,144,29,29,336,11,11,115,191,15,15,0
0,40.0,0,0,0,2,14,11,6,0,72,5,5,337,70,273,7,275,202,202,0
0,805.0,0,0,0,2,12,21,6,0,88,56,57,338,239,274,72,111,15,15,0
0,200.0,0,0,0,2,19,32,6,0,205,118,124,339,240,275,165,295,220,217,0
0,14293.0,0,0,0,2,11,18,6,0,10,8,8,237,170,193,10,257,192,191,0
0,10000.0,0,0,0,2,9,3,6,0,15,12,12,340,241,237,15,22,15,15,0
0,500.0,0,0,0,2,18,24,6,0,37,30,30,341,242,276,36,48,41,42,0
0,1835.0,0,0,0,2,12,9,6,0,150,62,63,221,160,179,119,296,130,107,0
0,800.0,0,0,0,2,12,7,6,0,94,60,61,248,179,203,78,179,135,137,0
0,40.0,0,5411,0,2,9,48,6,1,39,32,32,342,14,32,38,51,15,15,0
0,582.0,0,4814,0,2,11,50,6,1,79,30,30,323,43,33,36,297,221,218,0
0,3500.0,0,0,0,2,8,17,6,0,206,12,12,343,91,277,166,298,222,219,0
0,7800.0,0,0,0,3,20,30,0,0,114,70,71,344,243,278,93,299,223,220,0
0,850.0,0,0,0,3,13,57,0,0,153,69,70,345,47,279,122,300,224,153,0
0,5700.0,0,0,0,3,13,42,0,0,201,115,121,346,244,280,161,301,210,221,1
0,156.9,0,4814,0,3,22,21,0,1,114,70,71,178,132,145,93,152,116,117,0
0,15.0,0,4121,0,3,20,44,0,1,207,78,81,347,11,36,167,302,15,15,0
0,15000.0,0,0,0,3,15,30,0,0,176,102,108,348,245,281,142,242,35,36,0
0,2000.0,0,0,0,3,19,28,0,0,114,70,71,349,246,282,93,303,225,222,0
0,352.0,0,4814,0,3,10,29,0,1,192,29,48,48,43,33,156,270,198,198,0
0,1500.0,0,0,0,3,2,0,0,0,13,10,10,16,16,16,13,304,18,223,0
0,9000.0,0,0,0,3,1,50,0,0,181,6,6,10,10,10,8,305,226,224,0
0,77.0,0,4814,0,3,11,36,0,1,127,75,78,178,132,145,102,306,15,15,0
0,60.0,0,0,0,3,11,37,0,0,175,101,107,350,247,283,141,307,227,181,0
0,5000.0,0,0,0,3,11,36,0,0,208,119,125,351,248,284,168,308,23,24,0
0,210.9,0,4814,0,3,12,8,0,1,153,69,70,231,14,14,122,203,152,153,0
0,3200.0,0,0,0,3,16,52,0,0,7,5,5,352,139,285,7,309,228,202,0
0,450.0,0,0,0,3,9,7,0,0,209,120,126,353,47,286,169,310,23,24,0
0,2000.0,0,0,0,3,13,22,0,0,89,57,58,354,249,287,73,311,229,80,0
0,5.0,0,0,0,3,19,18,0,0,210,99,105,355,186,210,170,312,70,70,0
0,16.0,0,4814,0,3,20,23,0,1,211,121,127,356,32,33,171,313,230,225,0
0,19.0,0,4814,0,3,20,25,0,1,122,73,75,189,43,33,98,314,231,226,0
0,2000.0,0,0,0,3,13,35,0,0,176,102,108,357,250,288,142,242,35,36,0
0,700.0,0,0,0,3,15,52,0,0,212,122,128,358,251,289,172,315,232,227,1
0,1000.0,0,0,0,3,8,51,0,0,79,30,30,359,24,290,36,316,233,228,0
0,50.0,0,0,0,3,13,54,0,0,159,91,96,360,252,291,128,317,234,229,0
0,2300.0,0,0,0,3,16,4,0,0,87,44,44,123,97,102,71,318,92,193,0
0,10000.0,0,0,0,3,20,13,0,0,87,44,44,123,97,102,71,319,86,92,0
0,2000.0,0,0,0,3,21,21,0,0,18,14,14,22,22,22,18,320,235,230,0
0,350.9,0,4814,0,3,23,51,0,1,176,102,108,178,132,145,142,242,35,36,0
0,1.0,0,0,0,3,21,18,0,0,56,41,41,361,253,292,48,321,236,231,0
0,1.0,0,0,0,4,15,42,1,0,213,123,129,362,254,293,173,322,15,15,0
0,2102.0,0,0,0,4,17,44,1,0,24,18,18,28,28,28,24,323,237,232,1
0,70.0,0,5812,0,4,17,39,1,1,9,7,7,33,32,33,9,15,15,15,0
0,1000.0,0,0,0,4,15,28,1,0,58,42,42,219,158,177,49,73,35,36,0
0,1000.0,0,0,0,3,18,30,0,0,214,89,93,363,215,242,174,324,23,24,0
0,2500.0,0,0,0,3,13,40,0,0,60,43,43,70,62,63,50,76,61,62,0
0,29.0,0,4814,0,3,19,37,0,1,215,92,97,189,43,33,175,325,238,233,0
0,300.0,0,4789,0,3,22,11,0,1,216,104,110,364,255,294,144,247,15,15,0
0,1000.0,0,0,0,3,13,2,0,0,176,102,108,365,256,295,142,242,35,36,0
0,19.0,0,4814,0,3,19,25,0,1,217,94,99,48,43,33,176,326,23,24,0
0,3000.0,0,5812,0,3,10,44,0,1,15,12,12,73,32,33,15,22,15,15,0
0,5000.0,0,0,0,3,12,27,0,0,218,25,25,366,257,296,177,327,15,15,0
0,300.0,0,0,0,3,1,52,0,0,54,6,6,367,258,297,8,305,226,224,0
0,125.0,0,5331,0,3,9,41,0,1,195,5,5,368,86,90,7,328,239,13,0
0,3000.0,0,0,0,3,9,31,0,0,156,89,93,369,259,298,125,207,15,15,0
0,1000.0,0,0,0,3,0,22,0,0,72,5,5,370,260,299,7,329,240,234,0
0,100.0,0,4111,0,3,9,12,0,1,219,122,128,371,32,33,172,330,241,235,0
0,56300.0,0,0,0,3,20,47,0,0,220,52,130,372,261,300,178,331,242,236,0
0,4750.0,0,0,0,3,14,18,0,0,6,4,4,49,44,20,6,332,243,237,1
0,50.0,0,0,0,3,8,52,0,0,221,52,130,373,262,301,178,331,242,236,0
0,1000.0,0,0,0,3,11,0,0,0,89,57,58,374,263,302,73,311,229,80,0
0,5000.0,0,5812,0,3,10,53,0,1,15,12,12,73,32,33,15,22,15,15,0
0,100.0,0,0,0,3,13,52,0,0,138,1,1,191,143,156,99,333,244,6,0
0,30000.0,0,5411,0,3,21,24,0,1,56,41,41,375,14,32,48,321,236,231,0
0,1700.0,0,0,0,3,14,29,0,0,150,62,63,221,160,179,119,334,154,238,0
0,3000.0,0,5047,0,3,18,54,0,1,179,104,110,376,264,303,144,335,245,239,1
0,26500.0,0,0,0,3,14,20,0,0,10,8,8,12,12,12,10,336,246,240,0
0,33.0,0,4814,0,3,14,53,0,1,155,45,45,178,132,145,124,206,15,15,0
0,5350.0,0,0,0,3,12,41,0,0,6,4,4,49,44,20,6,225,171,170,1
0,6422.0,0,0,0,3,16,24,0,0,222,15,15,377,265,304,19,26,23,24,1
0,300.0,0,4784,0,4,15,45,1,1,12,1,1,14,14,14,12,18,15,15,0
0,12000.0,0,0,0,4,17,41,1,0,46,38,38,57,51,52,44,62,15,15,0
0,5000.0,0,4814,0,4,17,34,1,1,42,35,35,166,123,134,41,58,15,15,0
0,2000.0,0,4814,0,4,17,35,1,1,42,35,35,180,134,147,41,58,15,15,1
0,10000.0,0,0,0,4,13,26,1,0,152,87,91,378,266,305,121,337,187,152,1
0,5000.0,0,0,0,4,15,8,1,0,71,48,39,379,13,306,58,338,247,241,0
0,5000.0,0,0,0,4,15,10,1,0,45,37,37,380,267,307,43,61,35,36,0
0,5000.0,0,0,0,4,15,0,1,0,45,37,37,381,35,307,43,61,35,36,0
0,300.9,0,4814,0,3,17,25,0,1,223,124,131,231,14,14,179,339,248,242,0
0,30000.0,0,0,0,3,17,23,0,0,75,49,49,382,268,308,61,97,23,24,0
0,2200.0,0,0,0,3,12,33,0,0,5,3,3,7,7,7,5,340,249,243,0
0,100.0,0,0,0,3,16,58,0,0,151,86,90,214,154,173,120,341,250,244,0
0,1500.0,0,0,0,3,19,3,0,0,156,89,93,383,269,309,125,207,15,15,0
0,100.0,0,0,0,3,20,5,0,0,64,45,45,384,270,310,52,342,66,245,0
0,7000.0,0,0,0,3,19,57,0,0,224,39,132,385,271,311,45,343,251,246,0
0,15000.0,0,5814,0,3,17,47,0,1,225,52,130,386,32,33,180,344,242,247,1
0,29.0,0,4814,0,3,19,36,0,1,226,99,105,335,32,33,181,345,252,178,0
0,19.0,0,4814,0,3,15,21,0,1,137,74,77,48,43,33,101,165,23,24,0
0,29.0,0,4814,0,3,19,26,0,1,217,94,99,48,43,33,176,326,23,24,0
0,6500.0,0,0,0,3,20,32,0,0,114,70,71,387,243,312,93,346,116,248,0
0,3509.0,0,0,0,3,8,32,0,0,227,112,118,388,272,313,182,347,253,249,1
0,17000.0,0,0,0,3,9,47,0,0,189,31,31,389,24,265,135,285,211,166,0
0,1000.0,0,0,0,3,1,19,0,0,189,31,31,390,273,314,135,348,254,44,0
0,5000.0,0,0,0,3,0,40,0,0,228,12,12,391,46,19,166,349,222,250,0
0,1500.0,0,0,0,3,0,0,0,0,18,14,14,392,274,315,18,350,255,251,0
0,29.0,0,4814,0,3,12,6,0,1,88,56,57,178,132,145,72,111,15,15,0
0,2000.0,0,0,0,3,9,59,0,0,11,9,9,393,275,316,11,17,17,17,1
0,12000.0,0,0,0,3,12,2,0,0,159,91,96,394,276,317,128,351,256,252,0
0,2650.0,0,0,0,3,13,18,0,0,6,4,4,244,176,199,6,225,171,170,0
0,30000.0,0,0,0,3,17,21,0,0,75,49,49,395,277,318,61,97,23,24,0
0,1220.0,0,0,0,3,8,46,0,0,229,62,63,396,278,319,119,296,130,107,0
0,600.0,0,0,0,3,8,50,0,0,195,5,5,397,279,320,7,352,202,253,0
0,2000.0,0,0,0,3,10,58,0,0,87,44,44,123,97,102,71,353,257,127,0
0,2500.0,0,0,0,3,10,17,0,0,11,9,9,398,280,321,11,354,258,254,1
0,500.0,0,0,0,3,12,18,0,0,230,125,133,399,13,322,183,355,259,255,0
0,302.0,0,4814,0,3,7,3,0,1,230,125,133,259,32,33,183,355,259,255,0
0,50.0,0,5411,0,3,20,0,0,1,39,32,32,312,14,32,38,51,15,15,0
0,200.0,0,0,0,3,14,49,0,0,6,4,4,49,44,20,6,356,260,256,1
0,5100.0,0,5541,0,3,16,21,0,1,11,9,9,74,32,33,11,78,62,63,1
0,19.0,0,4814,0,3,21,9,0,1,231,68,69,48,43,33,91,150,23,24,0
0,100.0,0,0,0,4,17,37,1,0,232,126,134,400,47,323,184,357,261,257,0
0,5000.0,0,4814,0,4,17,33,1,1,42,35,35,166,123,134,41,58,15,15,0
0,10000.0,0,0,0,4,13,12,1,0,152,87,91,401,35,324,121,337,187,152,1
